Algorithm Impl Scenario Iteration TimeBin Throughput Delay
fidelity/cubic ccp_netlink cell 0 6.913 7860906.666666667 79.52083333333333
fidelity/cubic ccp_netlink cell 0 6.999 10267306.666666668 64.92647058823529
fidelity/cubic ccp_netlink cell 0 7.08 6898346.666666667 52.80769230769231
fidelity/cubic ccp_netlink cell 0 7.156 9946453.333333334 70.63829787234043
fidelity/cubic ccp_netlink cell 0 7.24 10106880.0 57.31818181818182
fidelity/cubic ccp_netlink cell 0 7.318 8021333.333333334 53.94736842105263
fidelity/cubic ccp_netlink cell 0 7.398 11069440.0 68.93103448275862
fidelity/cubic ccp_netlink cell 0 7.474 8823466.666666668 57.36842105263158
fidelity/cubic ccp_netlink cell 0 7.579 10588160.0 64.26027397260275
fidelity/cubic ccp_netlink cell 0 7.662 11069440.0 58.11764705882353
fidelity/cubic ccp_netlink cell 0 7.741 8181760.0 57.483870967741936
fidelity/cubic ccp_netlink cell 0 7.819 9625600.0 59.689655172413794
fidelity/cubic ccp_netlink cell 0 7.896 10588160.0 65.2
fidelity/cubic ccp_netlink cell 0 7.979 8502613.333333334 65.7843137254902
fidelity/cubic ccp_netlink cell 0 8.056 7058773.333333334 69.04411764705883
fidelity/cubic ccp_netlink cell 0 8.152 12673706.666666668 64.12307692307692
fidelity/cubic ccp_netlink cell 0 8.247 8342186.666666667 67.45614035087719
fidelity/cubic ccp_netlink cell 0 8.329 7058773.333333334 84.06818181818181
fidelity/cubic ccp_netlink cell 0 8.405 7700480.0 95.71739130434783
fidelity/cubic ccp_netlink cell 0 8.482 6898346.666666667 92.1304347826087
fidelity/cubic ccp_netlink cell 0 8.568 5775360.0 101.975
fidelity/cubic ccp_netlink cell 0 8.644 7860906.666666667 123.97435897435898
fidelity/cubic ccp_netlink cell 0 8.728 7860906.666666667 104.01851851851852
fidelity/cubic ccp_netlink cell 0 8.806 7700480.0 91.82692307692308
fidelity/cubic ccp_netlink cell 0 8.881 5935786.666666667 87.70731707317073
fidelity/cubic ccp_netlink cell 0 8.96 6737920.0 99.92857142857143
fidelity/cubic ccp_netlink cell 0 9.039 7058773.333333334 109.26666666666667
fidelity/cubic ccp_netlink cell 0 9.116 7058773.333333334 104.81395348837209
fidelity/cubic ccp_netlink cell 0 9.202 10748586.666666668 90.58730158730158
fidelity/cubic ccp_netlink cell 0 9.282 6256640.0 71.875
fidelity/cubic ccp_netlink cell 0 9.366 6096213.333333334 99.0
fidelity/cubic ccp_netlink cell 0 9.446 6577493.333333334 122.91666666666667
fidelity/cubic ccp_netlink cell 0 9.544 8502613.333333334 137.64583333333334
fidelity/cubic ccp_netlink cell 0 9.632 7058773.333333334 122.52830188679245
fidelity/cubic ccp_netlink cell 0 9.731 12032000.0 89.7910447761194
fidelity/cubic ccp_netlink cell 0 9.807 4331520.0 80.37209302325581
fidelity/cubic ccp_netlink cell 0 9.883 4491946.666666667 116.32
fidelity/cubic ccp_netlink cell 0 9.961 5294080.0 152.73333333333332
fidelity/cubic ccp_netlink cell 0 10.048 3689813.3333333335 183.0
fidelity/cubic ccp_netlink cell 0 10.127 2727253.3333333335 195.36363636363637
fidelity/cubic ccp_netlink cell 0 10.203 9465173.333333334 195.0487804878049
fidelity/cubic ccp_netlink cell 0 10.281 5454506.666666667 136.69565217391303
fidelity/cubic ccp_netlink cell 0 10.374 10106880.0 114.83673469387755
fidelity/cubic ccp_netlink cell 0 10.45 8181760.0 97.89285714285714
fidelity/cubic ccp_netlink cell 0 10.53 6417066.666666667 84.11320754716981
fidelity/cubic ccp_netlink cell 0 10.608 4010666.666666667 108.90322580645162
fidelity/cubic ccp_netlink cell 0 10.685 5294080.0 135.53846153846155
fidelity/cubic ccp_netlink cell 0 10.761 4010666.666666667 175.07142857142858
fidelity/cubic ccp_netlink cell 0 10.841 4331520.0 185.45454545454547
fidelity/cubic ccp_netlink cell 0 10.927 5775360.0 183.13888888888889
fidelity/cubic ccp_netlink cell 0 11.008 4973226.666666667 169.6764705882353
fidelity/cubic ccp_netlink cell 0 11.1 1925120.0 190.58823529411765
fidelity/cubic ccp_netlink cell 0 11.187 641706.6666666667 220.84615384615384
fidelity/cubic ccp_netlink cell 0 11.307 3368960.0 297.2692307692308
fidelity/cubic ccp_netlink cell 0 11.387 2727253.3333333335 344.35
fidelity/cubic ccp_netlink cell 0 11.493 10267306.666666668 312.2631578947368
fidelity/cubic ccp_netlink cell 0 11.588 3053653.3333333335 156.875
fidelity/cubic ccp_netlink cell 0 11.663 4973226.666666667 184.3846153846154
fidelity/cubic ccp_netlink cell 0 11.745 4010666.666666667 197.5
fidelity/cubic ccp_netlink cell 0 11.866 9144320.0 166.984375
fidelity/cubic ccp_netlink cell 0 11.947 7379626.666666667 117.83333333333333
fidelity/cubic ccp_netlink cell 0 12.04 7540053.333333334 116.08888888888889
fidelity/cubic ccp_netlink cell 0 12.124 6256640.0 107.65
fidelity/cubic ccp_netlink cell 0 12.208 4331520.0 128.58333333333334
fidelity/cubic ccp_netlink cell 0 12.293 4812800.0 160.58823529411765
fidelity/cubic ccp_netlink cell 0 12.451 12032000.0 195.859649122807
fidelity/cubic ccp_netlink cell 0 12.531 1925120.0 188.9189189189189
fidelity/cubic ccp_netlink cell 0 12.669 1443840.0 293.25
fidelity/cubic ccp_netlink cell 0 12.774 3368960.0 285.46153846153845
fidelity/cubic ccp_netlink cell 0 12.851 7058773.333333334 357.44444444444446
fidelity/cubic ccp_netlink cell 0 12.935 8181760.0 387.7111111111111
fidelity/cubic ccp_netlink cell 0 13.019 10267306.666666668 186.01818181818183
fidelity/cubic ccp_netlink cell 0 13.099 7540053.333333334 126.15384615384616
fidelity/cubic ccp_netlink cell 0 13.183 8663040.0 126.15384615384616
fidelity/cubic ccp_netlink cell 0 13.26 8823466.666666668 129.71929824561403
fidelity/cubic ccp_netlink cell 0 13.34 8983893.333333334 123.98113207547169
fidelity/cubic ccp_netlink cell 0 13.422 10427733.333333334 127.81818181818181
fidelity/cubic ccp_netlink cell 0 13.5 11871573.333333334 122.55714285714286
fidelity/cubic ccp_netlink cell 0 13.588 17005226.666666668 94.70786516853933
fidelity/cubic ccp_netlink cell 0 13.685 3529386.666666667 70.88181818181818
fidelity/cubic ccp_netlink cell 0 13.805 962560.0 174.33333333333334
fidelity/cubic ccp_netlink cell 0 13.883 1925120.0 232.375
fidelity/cubic ccp_netlink cell 0 13.962 3368960.0 296.6470588235294
fidelity/cubic ccp_netlink cell 0 14.04 1283413.3333333335 360.6363636363636
fidelity/cubic ccp_netlink cell 0 14.16 2085546.6666666667 423.1714285714286
fidelity/cubic ccp_netlink cell 0 14.247 3048106.666666667 351.63157894736844
fidelity/cubic ccp_netlink cell 0 14.324 2245973.3333333335 310.7857142857143
fidelity/cubic ccp_netlink cell 0 14.408 3208533.3333333335 332.0
fidelity/cubic ccp_netlink cell 0 14.56 4973226.666666667 227.87179487179486
fidelity/cubic ccp_netlink cell 0 14.645 6096213.333333334 202.75
fidelity/cubic ccp_netlink cell 0 14.728 2727253.3333333335 157.75
fidelity/cubic ccp_netlink cell 0 14.811 3048106.666666667 196.26315789473685
fidelity/cubic ccp_netlink cell 0 14.895 2566826.666666667 203.9090909090909
fidelity/cubic ccp_netlink cell 0 14.97 3689813.3333333335 244.8235294117647
fidelity/cubic ccp_netlink cell 0 15.05 2406400.0 230.6
fidelity/cubic ccp_netlink cell 0 15.145 1764693.3333333335 238.72222222222223
fidelity/cubic ccp_netlink cell 0 15.364 12192426.666666668 255.23333333333332
fidelity/cubic ccp_netlink cell 0 15.458 2887680.0 105.33333333333333
fidelity/cubic ccp_netlink cell 0 15.538 3850240.0 130.05
fidelity/cubic ccp_netlink cell 0 15.614 3208533.3333333335 192.54166666666666
fidelity/cubic ccp_netlink cell 0 15.715 4652373.333333334 204.6
fidelity/cubic ccp_netlink cell 0 15.796 2727253.3333333335 192.75
fidelity/cubic ccp_netlink cell 0 15.972 5614933.333333334 259.55172413793105
fidelity/cubic ccp_netlink cell 0 16.057 3689813.3333333335 276.7826086956522
fidelity/cubic ccp_netlink cell 0 16.165 4171093.3333333335 296.86206896551727
fidelity/cubic ccp_netlink cell 0 16.259 3850240.0 233.25
fidelity/cubic ccp_netlink cell 0 16.351 2085546.6666666667 242.45454545454547
fidelity/cubic ccp_netlink cell 0 16.431 4010666.666666667 231.27272727272728
fidelity/cubic ccp_netlink cell 0 16.513 160426.6666666667 230.17391304347825
fidelity/cubic ccp_netlink cell 0 16.73 8983893.333333334 289.1764705882353
fidelity/cubic ccp_netlink cell 0 16.979 5294080.0 301.77142857142854
fidelity/cubic ccp_netlink cell 0 17.062 2085546.6666666667 289.8181818181818
fidelity/cubic ccp_netlink cell 0 17.149 2085546.6666666667 375.0
fidelity/cubic ccp_netlink cell 0 17.234 3048106.666666667 439.7647058823529
fidelity/cubic ccp_netlink cell 0 17.324 2406400.0 323.4736842105263
fidelity/cubic ccp_netlink cell 0 17.416 2406400.0 369.0
fidelity/cubic ccp_netlink cell 0 17.493 2406400.0 378.93333333333334
fidelity/cubic ccp_netlink cell 0 17.57 3368960.0 350.2631578947368
fidelity/cubic ccp_netlink cell 0 17.664 2406400.0 337.1
fidelity/cubic ccp_netlink cell 0 17.753 1443840.0 343.6875
fidelity/cubic ccp_netlink cell 0 17.846 641706.6666666667 364.14285714285717
fidelity/cubic ccp_netlink cell 0 17.927 1283413.3333333335 434.6666666666667
fidelity/cubic ccp_netlink cell 0 18.008 802133.3333333334 472.0
fidelity/cubic ccp_netlink cell 0 18.085 1122986.6666666667 511.7142857142857
fidelity/cubic ccp_netlink cell 0 18.183 160426.6666666667 551.2
fidelity/cubic ccp_netlink cell 0 18.285 2566826.666666667 613.0
fidelity/cubic ccp_netlink cell 0 18.365 8502613.333333334 671.6578947368421
fidelity/cubic ccp_netlink cell 0 18.446 10427733.333333334 293.0
fidelity/cubic ccp_netlink cell 0 18.522 10106880.0 59.4078947368421
fidelity/cubic ccp_netlink cell 0 18.602 13957120.0 51.527027027027025
fidelity/cubic ccp_netlink cell 0 18.683 12032000.0 49.72222222222222
fidelity/cubic ccp_netlink cell 0 18.761 16523946.666666668 47.375
fidelity/cubic ccp_netlink cell 0 18.837 13957120.0 24.901960784313726
fidelity/cubic ccp_netlink cell 0 18.919 16042666.666666668 29.71578947368421
fidelity/cubic ccp_netlink cell 0 19.028 4973226.666666667 40.77922077922078
fidelity/cubic ccp_netlink cell 0 19.104 10748586.666666668 120.21428571428571
fidelity/cubic ccp_netlink cell 0 19.182 16203093.333333334 82.68571428571428
fidelity/cubic ccp_netlink cell 0 19.26 13796693.333333334 34.17
fidelity/cubic ccp_netlink cell 0 19.336 15240533.333333334 37.946236559139784
fidelity/cubic ccp_netlink cell 0 19.412 13315413.333333334 34.422222222222224
fidelity/cubic ccp_netlink cell 0 19.491 11711146.666666668 39.06818181818182
fidelity/cubic ccp_netlink cell 0 19.573 13796693.333333334 42.756410256410255
fidelity/cubic ccp_netlink cell 0 19.653 12994560.0 52.84615384615385
fidelity/cubic ccp_netlink cell 0 19.734 12673706.666666668 47.2
fidelity/cubic ccp_netlink cell 0 19.816 13636266.666666668 46.986486486486484
fidelity/cubic ccp_netlink cell 0 19.892 8021333.333333334 55.75
fidelity/cubic ccp_netlink cell 0 19.978 15721813.333333334 55.22666666666667
fidelity/cubic ccp_netlink cell 0 20.061 11229866.666666668 47.835443037974684
fidelity/cubic ccp_netlink cell 0 20.138 11711146.666666668 52.04
fidelity/cubic ccp_netlink cell 0 20.216 11711146.666666668 54.770270270270274
fidelity/cubic ccp_netlink cell 0 20.294 8983893.333333334 67.63333333333334
fidelity/cubic ccp_netlink cell 0 20.372 10267306.666666668 80.66666666666667
fidelity/cubic ccp_netlink cell 0 20.45 7860906.666666667 72.98245614035088
fidelity/cubic ccp_netlink cell 0 20.527 8021333.333333334 86.37931034482759
fidelity/cubic ccp_netlink cell 0 20.603 13154986.666666668 85.0
fidelity/cubic ccp_netlink cell 0 20.682 11229866.666666668 65.89333333333333
fidelity/cubic ccp_netlink cell 0 20.759 10267306.666666668 61.26086956521739
fidelity/cubic ccp_netlink cell 0 20.835 13475840.0 57.9054054054054
fidelity/cubic ccp_netlink cell 0 20.915 11871573.333333334 56.204819277108435
fidelity/cubic ccp_netlink cell 0 21.006 16684373.333333334 48.03370786516854
fidelity/cubic ccp_netlink cell 0 21.083 11069440.0 56.4320987654321
fidelity/cubic ccp_netlink cell 0 21.165 12994560.0 53.13095238095238
fidelity/cubic ccp_netlink cell 0 21.244 12192426.666666668 63.285714285714285
fidelity/cubic ccp_netlink cell 0 21.325 13636266.666666668 66.8076923076923
fidelity/cubic ccp_netlink cell 0 21.404 14277973.333333334 60.46913580246913
fidelity/cubic ccp_netlink cell 0 21.48 12834133.333333334 57.96153846153846
fidelity/cubic ccp_netlink cell 0 21.564 13796693.333333334 56.229166666666664
fidelity/cubic ccp_netlink cell 0 21.64 12673706.666666668 59.71084337349398
fidelity/cubic ccp_netlink cell 0 21.72 14277973.333333334 61.31707317073171
fidelity/cubic ccp_netlink cell 0 21.824 22780586.666666668 60.174311926605505
fidelity/cubic ccp_netlink cell 0 21.903 6256640.0 49.280701754385966
fidelity/cubic ccp_netlink cell 0 21.981 21336746.666666668 59.04705882352941
fidelity/cubic ccp_netlink cell 0 22.059 17486506.666666668 47.43956043956044
fidelity/cubic ccp_netlink cell 0 22.135 12673706.666666668 66.69148936170212
fidelity/cubic ccp_netlink cell 0 22.212 11069440.0 65.77333333333333
fidelity/cubic ccp_netlink cell 0 22.29 9946453.333333334 82.26153846153846
