Algorithm Impl Scenario Iteration TimeBin Throughput Delay
fidelity/reno ccp_netlink fixed 0 22.466 71871146.66666667 16.461666666666666
fidelity/reno ccp_netlink fixed 0 22.542 79892480.0 16.843478260869563
fidelity/reno ccp_netlink fixed 0 22.618 72031573.33333334 2.397119341563786
fidelity/reno ccp_netlink fixed 0 22.695 79250773.33333334 2.488120950323974
fidelity/reno ccp_netlink fixed 0 22.773 79250773.33333334 2.430830039525692
fidelity/reno ccp_netlink fixed 0 22.85 79732053.33333334 2.3597560975609757
fidelity/reno ccp_netlink fixed 0 22.926 85828266.66666667 2.5513833992094863
fidelity/reno ccp_netlink fixed 0 23.001 79411200.0 2.292682926829268
fidelity/reno ccp_netlink fixed 0 23.077 83261440.0 2.397312859884837
fidelity/reno ccp_netlink fixed 0 23.154 82459306.66666667 2.5689981096408316
fidelity/reno ccp_netlink fixed 0 23.231 86469973.33333334 2.6914285714285713
fidelity/reno ccp_netlink fixed 0 23.307 82940586.66666667 2.761627906976744
fidelity/reno ccp_netlink fixed 0 23.385 89999360.0 3.1549815498154983
fidelity/reno ccp_netlink fixed 0 23.462 93849600.0 2.8731617647058822
fidelity/reno ccp_netlink fixed 0 23.538 86309546.66666667 2.9559859154929575
fidelity/reno ccp_netlink fixed 0 23.614 88715946.66666667 2.9480286738351253
fidelity/reno ccp_netlink fixed 0 23.691 93047466.66666667 2.500875656742557
fidelity/reno ccp_netlink fixed 0 23.767 84865706.66666667 3.4306569343065694
fidelity/reno ccp_netlink fixed 0 23.843 93689173.33333334 3.380106571936057
fidelity/reno ccp_netlink fixed 0 23.919 97378986.66666667 3.0949913644214164
fidelity/reno ccp_netlink fixed 0 23.995 93047466.66666667 3.456896551724138
fidelity/reno ccp_netlink fixed 0 24.072 97860266.66666667 3.259136212624585
fidelity/reno ccp_netlink fixed 0 24.15 95935146.66666667 3.5322314049586776
fidelity/reno ccp_netlink fixed 0 24.226 98662400.0 3.703826955074875
fidelity/reno ccp_netlink fixed 0 24.302 95935146.66666667 4.024793388429752
fidelity/reno ccp_netlink fixed 0 24.379 102673066.66666667 4.1769480519480515
fidelity/reno ccp_netlink fixed 0 24.455 97058133.33333334 4.28125
fidelity/reno ccp_netlink fixed 0 24.53 93528746.66666667 5.151666666666666
fidelity/reno ccp_netlink fixed 0 24.606 100908373.33333334 5.350328947368421
fidelity/reno ccp_netlink fixed 0 24.683 99945813.33333334 5.623376623376624
fidelity/reno ccp_netlink fixed 0 24.76 98501973.33333334 5.7727272727272725
fidelity/reno ccp_netlink fixed 0 24.837 97058133.33333334 5.902597402597403
fidelity/reno ccp_netlink fixed 0 24.914 100908373.33333334 6.462662337662338
fidelity/reno ccp_netlink fixed 0 24.991 95774720.0 6.259740259740259
fidelity/reno ccp_netlink fixed 0 25.068 101389653.33333334 7.056818181818182
fidelity/reno ccp_netlink fixed 0 25.145 98341546.66666667 7.090909090909091
fidelity/reno ccp_netlink fixed 0 25.221 100908373.33333334 7.7006578947368425
fidelity/reno ccp_netlink fixed 0 25.298 94170453.33333334 8.13474025974026
fidelity/reno ccp_netlink fixed 0 25.374 100427093.33333334 8.116776315789474
fidelity/reno ccp_netlink fixed 0 25.45 100908373.33333334 8.608552631578947
fidelity/reno ccp_netlink fixed 0 25.526 93689173.33333334 8.75328947368421
fidelity/reno ccp_netlink fixed 0 25.602 100908373.33333334 8.967105263157896
fidelity/reno ccp_netlink fixed 0 25.679 93689173.33333334 9.126623376623376
fidelity/reno ccp_netlink fixed 0 25.755 102673066.66666667 9.661184210526315
fidelity/reno ccp_netlink fixed 0 25.833 99143680.0 9.580128205128204
fidelity/reno ccp_netlink fixed 0 25.909 96897706.66666667 9.641447368421053
fidelity/reno ccp_netlink fixed 0 25.985 97699840.0 10.388157894736842
fidelity/reno ccp_netlink fixed 0 26.062 100908373.33333334 10.699675324675324
fidelity/reno ccp_netlink fixed 0 26.139 95774720.0 10.650974025974026
