Algorithm Impl Scenario Iteration TimeBin Throughput Delay
fidelity/reno ccp_netlink drop 5 23.966 34010453.333333336 1.7055555555555555
fidelity/reno ccp_netlink drop 5 24.044 32406186.666666668 1.704225352112676
fidelity/reno ccp_netlink drop 5 24.13 34652160.0 1.7536945812807883
fidelity/reno ccp_netlink drop 5 24.21 37218986.66666667 1.7419354838709677
fidelity/reno ccp_netlink drop 5 24.291 39144106.66666667 1.944206008583691
fidelity/reno ccp_netlink drop 5 24.367 33850026.66666667 1.6693877551020408
fidelity/reno ccp_netlink drop 5 24.447 41069226.66666667 1.5849056603773586
fidelity/reno ccp_netlink drop 5 24.524 43475626.66666667 2.3813229571984436
fidelity/reno ccp_netlink drop 5 24.601 44277760.0 2.3419117647058822
fidelity/reno ccp_netlink drop 5 24.683 42673493.333333336 2.1335740072202167
fidelity/reno ccp_netlink drop 5 24.761 43956906.66666667 1.8614232209737829
fidelity/reno ccp_netlink drop 5 24.837 43154773.333333336 1.8763636363636365
fidelity/reno ccp_netlink drop 5 24.914 41710933.333333336 1.7592592592592593
fidelity/reno ccp_netlink drop 5 24.998 22459733.333333336 1.6091954022988506
fidelity/reno ccp_netlink drop 5 25.074 26630826.666666668 1.4388489208633093
fidelity/reno ccp_netlink drop 5 25.152 24866133.333333336 1.4733727810650887
fidelity/reno ccp_netlink drop 5 25.23 29844906.666666668 1.5512820512820513
fidelity/reno ccp_netlink drop 5 25.322 28235093.333333336 1.9574468085106382
fidelity/reno ccp_netlink drop 5 25.398 31924906.666666668 2.056497175141243
fidelity/reno ccp_netlink drop 5 25.475 31924906.666666668 1.715
fidelity/reno ccp_netlink drop 5 25.552 30641493.333333336 1.65
fidelity/reno ccp_netlink drop 5 25.638 36577280.0 1.4791666666666667
fidelity/reno ccp_netlink drop 5 25.716 35775146.66666667 1.759825327510917
fidelity/reno ccp_netlink drop 5 25.797 37539840.0 1.8705357142857142
fidelity/reno ccp_netlink drop 5 25.873 35935573.333333336 1.6652360515021458
fidelity/reno ccp_netlink drop 5 25.951 43154773.333333336 1.7356828193832599
fidelity/reno ccp_netlink drop 5 26.029 35935573.333333336 2.1712062256809337
fidelity/reno ccp_netlink drop 5 26.105 43154773.333333336 2.2521008403361344
fidelity/reno ccp_netlink drop 5 26.183 43475626.66666667 2.1148148148148147
fidelity/reno ccp_netlink drop 5 26.26 42833920.0 1.9227941176470589
fidelity/reno ccp_netlink drop 5 26.339 44919466.66666667 1.9440298507462686
fidelity/reno ccp_netlink drop 5 26.417 32085333.333333336 1.6797153024911031
fidelity/reno ccp_netlink drop 5 26.501 23582720.0 1.3383084577114428
fidelity/reno ccp_netlink drop 5 26.578 25026560.0 1.385185185185185
fidelity/reno ccp_netlink drop 5 26.658 28555946.666666668 1.4941176470588236
fidelity/reno ccp_netlink drop 5 26.735 26149546.666666668 1.6024096385542168
fidelity/reno ccp_netlink drop 5 26.814 31764480.0 2.005649717514124
fidelity/reno ccp_netlink drop 5 26.898 29037226.666666668 1.6130653266331658
fidelity/reno ccp_netlink drop 5 26.974 34010453.333333336 1.967032967032967
fidelity/reno ccp_netlink drop 5 27.055 35775146.66666667 1.5868544600938967
fidelity/reno ccp_netlink drop 5 27.133 35775146.66666667 1.5089285714285714
fidelity/reno ccp_netlink drop 5 27.213 34973013.333333336 1.5714285714285714
fidelity/reno ccp_netlink drop 5 27.289 34973013.333333336 1.7853881278538812
fidelity/reno ccp_netlink drop 5 27.365 36737706.66666667 1.7945205479452055
fidelity/reno ccp_netlink drop 5 27.441 38181546.66666667 1.6217391304347826
fidelity/reno ccp_netlink drop 5 27.517 41390080.0 1.7850877192982457
fidelity/reno ccp_netlink drop 5 27.595 42833920.0 1.6481481481481481
fidelity/reno ccp_netlink drop 5 27.672 42192213.333333336 1.8432835820895523
fidelity/reno ccp_netlink drop 5 27.749 43154773.333333336 1.7954545454545454
fidelity/reno ccp_netlink drop 5 27.824 43154773.333333336 1.6555555555555554
fidelity/reno ccp_netlink drop 5 27.9 43154773.333333336 1.9148148148148147
fidelity/reno ccp_netlink drop 5 27.977 43154773.333333336 1.7518518518518518
fidelity/reno ccp_netlink drop 5 28.055 50373973.333333336 2.085185185185185
fidelity/reno ccp_netlink drop 5 28.131 46042453.333333336 2.3193548387096774
fidelity/reno ccp_netlink drop 5 28.208 49892693.333333336 1.6996587030716723
fidelity/reno ccp_netlink drop 5 28.286 51817813.333333336 2.1955128205128207
fidelity/reno ccp_netlink drop 5 28.362 53742933.333333336 1.5777777777777777
fidelity/reno ccp_netlink drop 5 28.439 57593173.333333336 2.134897360703812
fidelity/reno ccp_netlink drop 5 28.517 45079893.333333336 2.0289017341040463
fidelity/reno ccp_netlink drop 5 28.596 30641493.333333336 2.243333333333333
fidelity/reno ccp_netlink drop 5 28.673 27112106.666666668 2.0885416666666665
fidelity/reno ccp_netlink drop 5 28.75 16203093.333333334 1.7705882352941176
fidelity/reno ccp_netlink drop 5 28.826 17326080.0 1.1274509803921569
fidelity/reno ccp_netlink drop 5 28.909 17807360.0 1.2201834862385321
fidelity/reno ccp_netlink drop 5 28.985 19572053.333333336 1.3303571428571428
fidelity/reno ccp_netlink drop 5 29.061 21497173.333333336 1.5040650406504066
fidelity/reno ccp_netlink drop 5 29.137 19892906.666666668 2.192
fidelity/reno ccp_netlink drop 5 29.214 21497173.333333336 1.5925925925925926
fidelity/reno ccp_netlink drop 5 29.291 23743146.666666668 1.5925925925925926
fidelity/reno ccp_netlink drop 5 29.378 27112106.666666668 1.4496644295302012
fidelity/reno ccp_netlink drop 5 29.459 24705706.666666668 1.2882352941176471
fidelity/reno ccp_netlink drop 5 29.535 28074666.666666668 1.2903225806451613
fidelity/reno ccp_netlink drop 5 29.614 30641493.333333336 1.4375
fidelity/reno ccp_netlink drop 5 29.692 30801920.0 1.6458333333333333
fidelity/reno ccp_netlink drop 5 29.77 28716373.333333336 2.0511363636363638
fidelity/reno ccp_netlink drop 5 29.847 34170880.0 1.6700507614213198
fidelity/reno ccp_netlink drop 5 29.926 34010453.333333336 1.4579439252336448
fidelity/reno ccp_netlink drop 5 30.009 34010453.333333336 1.6291079812206573
fidelity/reno ccp_netlink drop 5 30.085 38983680.0 1.7887323943661972
fidelity/reno ccp_netlink drop 5 30.166 35614720.0 1.6188524590163935
fidelity/reno ccp_netlink drop 5 30.243 38823253.333333336 1.5739910313901346
fidelity/reno ccp_netlink drop 5 30.321 36737706.66666667 1.6049382716049383
fidelity/reno ccp_netlink drop 5 30.397 43956906.66666667 1.8521739130434782
fidelity/reno ccp_netlink drop 5 30.472 42994346.66666667 2.282051282051282
fidelity/reno ccp_netlink drop 5 30.548 42192213.333333336 1.7333333333333334
fidelity/reno ccp_netlink drop 5 30.624 46844586.66666667 1.6566037735849057
fidelity/reno ccp_netlink drop 5 30.703 33514666.666666668 1.7303754266211604
fidelity/reno ccp_netlink drop 5 30.789 0.0 1.7190476190476192
fidelity/reno ccp_netlink drop 6 0 22613.333333333336 0
fidelity/reno ccp_netlink drop 6 0.079 5941760.0 1.0
fidelity/reno ccp_netlink drop 6 0.155 18136746.666666668 1.1666666666666667
fidelity/reno ccp_netlink drop 6 0.23 64972800.0 1.7468354430379747
fidelity/reno ccp_netlink drop 6 0.307 162197333.33333334 5.358441558441559
fidelity/reno ccp_netlink drop 6 0.39 65774933.333333336 19.42921686746988
fidelity/reno ccp_netlink drop 6 0.467 100908373.33333334 46.235008103727715
fidelity/reno ccp_netlink drop 6 0.543 95293440.0 27.450657894736842
fidelity/reno ccp_netlink drop 6 0.619 97378986.66666667 27.754934210526315
fidelity/reno ccp_netlink drop 6 0.695 95935146.66666667 28.13486842105263
fidelity/reno ccp_netlink drop 6 0.771 100587520.0 28.04111842105263
fidelity/reno ccp_netlink drop 6 0.847 94010026.66666667 28.31578947368421
fidelity/reno ccp_netlink drop 6 0.924 100587520.0 28.50974025974026
fidelity/reno ccp_netlink drop 6 1.0 100908373.33333334 28.689144736842106
fidelity/reno ccp_netlink drop 6 1.079 100908373.33333334 29.439873417721518
fidelity/reno ccp_netlink drop 6 1.155 94491306.66666667 28.78453947368421
fidelity/reno ccp_netlink drop 6 1.232 103475200.0 29.055194805194805
fidelity/reno ccp_netlink drop 6 1.31 97539413.33333334 29.671474358974358
fidelity/reno ccp_netlink drop 6 1.386 95453866.66666667 29.58388157894737
fidelity/reno ccp_netlink drop 6 1.463 100427093.33333334 29.73701298701299
fidelity/reno ccp_netlink drop 6 1.54 99624960.0 29.691558441558442
fidelity/reno ccp_netlink drop 6 1.619 100908373.33333334 30.545886075949365
fidelity/reno ccp_netlink drop 6 1.696 98181120.0 29.816558441558442
fidelity/reno ccp_netlink drop 6 1.772 96416426.66666667 30.69407894736842
fidelity/reno ccp_netlink drop 6 1.85 100908373.33333334 30.583333333333332
fidelity/reno ccp_netlink drop 6 1.928 100908373.33333334 30.645833333333332
fidelity/reno ccp_netlink drop 6 2.007 101550080.0 30.873417721518987
fidelity/reno ccp_netlink drop 6 2.085 100266666.66666667 30.709935897435898
fidelity/reno ccp_netlink drop 6 2.163 100908373.33333334 31.0
fidelity/reno ccp_netlink drop 6 2.24 100908373.33333334 31.157467532467532
fidelity/reno ccp_netlink drop 6 2.32 101229226.66666667 31.8328125
fidelity/reno ccp_netlink drop 6 2.399 100587520.0 31.65506329113924
fidelity/reno ccp_netlink drop 6 2.475 95935146.66666667 31.75328947368421
fidelity/reno ccp_netlink drop 6 2.552 98662400.0 32.12337662337662
fidelity/reno ccp_netlink drop 6 2.628 101710506.66666667 32.57565789473684
fidelity/reno ccp_netlink drop 6 2.707 99945813.33333334 32.46993670886076
fidelity/reno ccp_netlink drop 6 2.783 62726826.66666667 33.360197368421055
fidelity/reno ccp_netlink drop 6 2.86 95935146.66666667 32.13636363636363
fidelity/reno ccp_netlink drop 6 2.936 98983253.33333334 4.988486842105263
fidelity/reno ccp_netlink drop 6 3.012 99304106.66666667 4.743801652892562
fidelity/reno ccp_netlink drop 6 3.09 97860266.66666667 4.556982343499198
fidelity/reno ccp_netlink drop 6 3.167 95133013.33333334 5.439935064935065
fidelity/reno ccp_netlink drop 6 3.243 100427093.33333334 5.840460526315789
fidelity/reno ccp_netlink drop 6 3.32 99304106.66666667 5.52435064935065
fidelity/reno ccp_netlink drop 6 3.397 100908373.33333334 6.378246753246753
fidelity/reno ccp_netlink drop 6 3.476 100908373.33333334 6.7895569620253164
fidelity/reno ccp_netlink drop 6 3.555 102993920.0 6.436708860759493
fidelity/reno ccp_netlink drop 6 3.634 100266666.66666667 7.1835443037974684
fidelity/reno ccp_netlink drop 6 3.71 99464533.33333334 7.6480263157894735
fidelity/reno ccp_netlink drop 6 3.786 95935146.66666667 8.113486842105264
fidelity/reno ccp_netlink drop 6 3.864 102993920.0 8.261217948717949
fidelity/reno ccp_netlink drop 6 3.941 97699840.0 8.095779220779221
fidelity/reno ccp_netlink drop 6 4.02 99785386.66666667 8.848101265822784
fidelity/reno ccp_netlink drop 6 4.096 99309653.33333334 8.927631578947368
fidelity/reno ccp_netlink drop 6 4.172 97699840.0 9.314144736842104
fidelity/reno ccp_netlink drop 6 4.249 98501973.33333334 9.683441558441558
fidelity/reno ccp_netlink drop 6 4.326 98341546.66666667 9.785714285714286
fidelity/reno ccp_netlink drop 6 4.402 96256000.0 10.050986842105264
fidelity/reno ccp_netlink drop 6 4.479 79732053.33333334 10.253246753246753
fidelity/reno ccp_netlink drop 6 4.556 59197440.0 8.907272727272728
fidelity/reno ccp_netlink drop 6 4.632 65133226.66666667 2.295336787564767
fidelity/reno ccp_netlink drop 6 4.709 69785600.0 1.8845208845208845
fidelity/reno ccp_netlink drop 6 4.785 69304320.0 2.331002331002331
fidelity/reno ccp_netlink drop 6 4.862 67379200.0 2.205069124423963
fidelity/reno ccp_netlink drop 6 4.939 68341760.0 2.6210268948655258
fidelity/reno ccp_netlink drop 6 5.015 68502186.66666667 2.3185011709601873
fidelity/reno ccp_netlink drop 6 5.094 72512853.33333334 2.7533632286995515
fidelity/reno ccp_netlink drop 6 5.177 80373760.0 2.6401766004415013
fidelity/reno ccp_netlink drop 6 5.261 75240106.66666667 3.645418326693227
fidelity/reno ccp_netlink drop 6 5.339 76363093.33333334 2.288793103448276
fidelity/reno ccp_netlink drop 6 5.419 78609066.66666667 2.298136645962733
fidelity/reno ccp_netlink drop 6 5.497 78448640.0 2.556008146639511
fidelity/reno ccp_netlink drop 6 5.575 79571626.66666667 2.669387755102041
fidelity/reno ccp_netlink drop 6 5.653 85667840.0 2.604040404040404
fidelity/reno ccp_netlink drop 6 5.732 86469973.33333334 2.700189753320683
fidelity/reno ccp_netlink drop 6 5.81 86469973.33333334 2.5977443609022557
fidelity/reno ccp_netlink drop 6 5.887 82619733.33333334 2.571157495256167
fidelity/reno ccp_netlink drop 6 5.964 84705280.0 3.027829313543599
fidelity/reno ccp_netlink drop 6 6.04 88876373.33333334 2.6191369606003754
fidelity/reno ccp_netlink drop 6 6.116 82459306.66666667 2.892787524366472
fidelity/reno ccp_netlink drop 6 6.193 87432533.33333334 3.426258992805755
fidelity/reno ccp_netlink drop 6 6.27 92726613.33333334 3.357142857142857
fidelity/reno ccp_netlink drop 6 6.348 93689173.33333334 2.8947368421052633
fidelity/reno ccp_netlink drop 6 6.426 89357653.33333334 3.2457912457912457
fidelity/reno ccp_netlink drop 6 6.502 92726613.33333334 3.5813528336380256
fidelity/reno ccp_netlink drop 6 6.579 93368320.0 3.0847457627118646
fidelity/reno ccp_netlink drop 6 6.655 94010026.66666667 3.325174825174825
fidelity/reno ccp_netlink drop 6 6.732 98983253.33333334 4.016750418760469
fidelity/reno ccp_netlink drop 6 6.811 98501973.33333334 3.338235294117647
fidelity/reno ccp_netlink drop 6 6.887 96095573.33333334 3.5870646766169156
fidelity/reno ccp_netlink drop 6 6.964 101068800.0 3.8453947368421053
fidelity/reno ccp_netlink drop 6 7.044 102993920.0 4.109375
fidelity/reno ccp_netlink drop 6 7.123 99785386.66666667 4.2995245641838356
fidelity/reno ccp_netlink drop 6 7.2 100266666.66666667 4.343698854337152
fidelity/reno ccp_netlink drop 6 7.279 100427093.33333334 4.868670886075949
fidelity/reno ccp_netlink drop 6 7.356 100908373.33333334 5.548701298701299
fidelity/reno ccp_netlink drop 6 7.432 97058133.33333334 5.837171052631579
fidelity/reno ccp_netlink drop 6 7.509 97860266.66666667 6.134740259740259
fidelity/reno ccp_netlink drop 6 7.587 100587520.0 6.209935897435898
fidelity/reno ccp_netlink drop 6 7.663 93689173.33333334 6.572368421052632
fidelity/reno ccp_netlink drop 6 7.739 100908373.33333334 6.9868421052631575
fidelity/reno ccp_netlink drop 6 7.815 100908373.33333334 7.256578947368421
fidelity/reno ccp_netlink drop 6 7.892 96576853.33333334 7.5227272727272725
fidelity/reno ccp_netlink drop 6 7.968 98020693.33333334 7.577302631578948
fidelity/reno ccp_netlink drop 6 8.047 102993920.0 7.549050632911392
fidelity/reno ccp_netlink drop 6 8.123 94812160.0 8.296052631578947
fidelity/reno ccp_netlink drop 6 8.2 97699840.0 8.405844155844155
fidelity/reno ccp_netlink drop 6 8.276 97699840.0 8.988486842105264
fidelity/reno ccp_netlink drop 6 8.351 96897706.66666667 8.258333333333333
fidelity/reno ccp_netlink drop 6 8.427 98662400.0 9.054276315789474
fidelity/reno ccp_netlink drop 6 8.503 96095573.33333334 9.601973684210526
fidelity/reno ccp_netlink drop 6 8.58 100747946.66666667 9.38474025974026
fidelity/reno ccp_netlink drop 6 8.656 95133013.33333334 9.879934210526315
fidelity/reno ccp_netlink drop 6 8.732 99464533.33333334 10.325657894736842
fidelity/reno ccp_netlink drop 6 8.808 100908373.33333334 10.90296052631579
fidelity/reno ccp_netlink drop 6 8.886 99143680.0 10.633012820512821
fidelity/reno ccp_netlink drop 6 8.962 96416426.66666667 10.554276315789474
fidelity/reno ccp_netlink drop 6 9.039 99945813.33333334 11.733766233766234
fidelity/reno ccp_netlink drop 6 9.114 95614293.33333334 11.343333333333334
fidelity/reno ccp_netlink drop 6 9.192 98983253.33333334 11.631410256410257
fidelity/reno ccp_netlink drop 6 9.269 101389653.33333334 12.125
fidelity/reno ccp_netlink drop 6 9.348 100427093.33333334 12.235759493670885
fidelity/reno ccp_netlink drop 6 9.424 94972586.66666667 12.511513157894736
fidelity/reno ccp_netlink drop 6 9.499 99624960.0 13.115
fidelity/reno ccp_netlink drop 6 9.575 95774720.0 13.476973684210526
fidelity/reno ccp_netlink drop 6 9.651 98822826.66666667 13.957236842105264
fidelity/reno ccp_netlink drop 6 9.727 98020693.33333334 13.53453947368421
fidelity/reno ccp_netlink drop 6 9.804 100266666.66666667 14.079545454545455
fidelity/reno ccp_netlink drop 6 9.881 98822826.66666667 13.894480519480519
fidelity/reno ccp_netlink drop 6 9.958 99304106.66666667 14.64935064935065
fidelity/reno ccp_netlink drop 6 10.036 100908373.33333334 15.246794871794872
fidelity/reno ccp_netlink drop 6 10.111 94010026.66666667 14.621666666666666
fidelity/reno ccp_netlink drop 6 10.188 101550080.0 14.714285714285714
fidelity/reno ccp_netlink drop 6 10.267 99945813.33333334 15.490506329113924
fidelity/reno ccp_netlink drop 6 10.343 95453866.66666667 14.689144736842104
fidelity/reno ccp_netlink drop 6 10.419 99143680.0 15.963815789473685
fidelity/reno ccp_netlink drop 6 10.495 100908373.33333334 16.47203947368421
fidelity/reno ccp_netlink drop 6 10.574 100908373.33333334 16.772151898734176
fidelity/reno ccp_netlink drop 6 10.651 93689173.33333334 16.399350649350648
fidelity/reno ccp_netlink drop 6 10.726 83261440.0 17.171666666666667
fidelity/reno ccp_netlink drop 6 10.808 72673280.0 16.92823712948518
fidelity/reno ccp_netlink drop 6 10.886 73796266.66666667 2.682819383259912
fidelity/reno ccp_netlink drop 6 10.961 78288213.33333334 2.8314855875831486
fidelity/reno ccp_netlink drop 6 11.037 76523520.0 2.2526096033402925
fidelity/reno ccp_netlink drop 6 11.113 77806933.33333334 2.4600840336134455
fidelity/reno ccp_netlink drop 6 11.191 85186560.0 2.856299212598425
fidelity/reno ccp_netlink drop 6 11.267 75240106.66666667 2.504930966469428
fidelity/reno ccp_netlink drop 6 11.342 83903146.66666667 2.7364016736401675
fidelity/reno ccp_netlink drop 6 11.42 85828266.66666667 3.088724584103512
fidelity/reno ccp_netlink drop 6 11.496 82780160.0 2.7690802348336594
fidelity/reno ccp_netlink drop 6 11.573 86309546.66666667 2.822550831792976
fidelity/reno ccp_netlink drop 6 11.649 90320213.33333334 2.5654648956356736
fidelity/reno ccp_netlink drop 6 11.727 86469973.33333334 2.4851138353765325
fidelity/reno ccp_netlink drop 6 11.803 95293440.0 2.968045112781955
fidelity/reno ccp_netlink drop 6 11.879 84865706.66666667 2.956369982547993
fidelity/reno ccp_netlink drop 6 11.957 79250773.33333334 2.9005524861878453
fidelity/reno ccp_netlink drop 6 12.035 93689173.33333334 5.2151394422310755
fidelity/reno ccp_netlink drop 6 12.113 93689173.33333334 3.048252911813644
fidelity/reno ccp_netlink drop 6 12.191 93689173.33333334 3.556140350877193
fidelity/reno ccp_netlink drop 6 12.268 93689173.33333334 3.3922558922558923
fidelity/reno ccp_netlink drop 6 12.344 95774720.0 3.6621160409556315
fidelity/reno ccp_netlink drop 6 12.421 98822826.66666667 3.6139767054908485
fidelity/reno ccp_netlink drop 6 12.496 85828266.66666667 4.150943396226415
fidelity/reno ccp_netlink drop 6 12.578 55834026.66666667 3.769230769230769
fidelity/reno ccp_netlink drop 6 12.656 50534400.0 1.9507246376811593
fidelity/reno ccp_netlink drop 6 12.733 53261653.333333336 2.6375838926174495
fidelity/reno ccp_netlink drop 6 12.812 56951466.66666667 2.2247191011235956
fidelity/reno ccp_netlink drop 6 12.896 57593173.333333336 2.210674157303371
fidelity/reno ccp_netlink drop 6 12.973 45400746.66666667 2.191666666666667
fidelity/reno ccp_netlink drop 6 13.057 31283200.0 2.073943661971831
fidelity/reno ccp_netlink drop 6 13.141 32566613.333333336 2.0153061224489797
fidelity/reno ccp_netlink drop 6 13.218 34491733.333333336 1.7205882352941178
fidelity/reno ccp_netlink drop 6 13.302 32245760.0 1.712962962962963
fidelity/reno ccp_netlink drop 6 13.378 34812586.66666667 1.6584158415841583
fidelity/reno ccp_netlink drop 6 13.454 36898133.333333336 1.665137614678899
fidelity/reno ccp_netlink drop 6 13.533 38021120.0 1.6147186147186148
fidelity/reno ccp_netlink drop 6 13.61 39946240.0 1.546218487394958
fidelity/reno ccp_netlink drop 6 13.688 41390080.0 1.432
fidelity/reno ccp_netlink drop 6 13.766 42673493.333333336 1.6602316602316602
fidelity/reno ccp_netlink drop 6 13.845 43154773.333333336 1.9925093632958801
fidelity/reno ccp_netlink drop 6 13.926 45561173.333333336 1.6592592592592592
fidelity/reno ccp_netlink drop 6 14.004 45400746.66666667 2.0912280701754384
fidelity/reno ccp_netlink drop 6 14.082 45721600.0 1.7007042253521127
fidelity/reno ccp_netlink drop 6 14.162 47486293.333333336 2.0384615384615383
fidelity/reno ccp_netlink drop 6 14.239 47486293.333333336 1.9461279461279462
fidelity/reno ccp_netlink drop 6 14.315 46202880.0 1.9831649831649831
fidelity/reno ccp_netlink drop 6 14.39 53101226.66666667 1.8035087719298246
fidelity/reno ccp_netlink drop 6 14.471 50373973.333333336 2.2232142857142856
fidelity/reno ccp_netlink drop 6 14.548 52459520.0 2.3376623376623376
fidelity/reno ccp_netlink drop 6 14.624 55507626.66666667 2.056716417910448
fidelity/reno ccp_netlink drop 6 14.7 51817813.333333336 2.322766570605187
fidelity/reno ccp_netlink drop 6 14.775 61282986.66666667 1.7314814814814814
fidelity/reno ccp_netlink drop 6 14.852 58716160.0 2.1922005571030643
fidelity/reno ccp_netlink drop 6 14.933 58555733.333333336 2.2199488491048593
fidelity/reno ccp_netlink drop 6 15.012 65614506.66666667 2.3360655737704916
fidelity/reno ccp_netlink drop 6 15.091 62245546.66666667 1.921951219512195
fidelity/reno ccp_netlink drop 6 15.166 59357866.66666667 1.9490616621983914
fidelity/reno ccp_netlink drop 6 15.243 67058346.66666667 2.2334217506631298
fidelity/reno ccp_netlink drop 6 15.32 65935360.0 2.1796690307328603
fidelity/reno ccp_netlink drop 6 15.398 61443413.333333336 2.0047846889952154
fidelity/reno ccp_netlink drop 6 15.473 68181333.33333334 2.0991735537190084
fidelity/reno ccp_netlink drop 6 15.55 70106453.33333334 2.4285714285714284
fidelity/reno ccp_netlink drop 6 15.627 68020906.66666667 2.16
fidelity/reno ccp_netlink drop 6 15.703 69785600.0 2.0539906103286385
fidelity/reno ccp_netlink drop 6 15.778 73956693.33333334 2.2470308788598574
fidelity/reno ccp_netlink drop 6 15.854 71069013.33333334 2.3827433628318584
fidelity/reno ccp_netlink drop 6 15.932 75881813.33333334 2.6695095948827294
fidelity/reno ccp_netlink drop 6 16.01 76523520.0 2.514038876889849
fidelity/reno ccp_netlink drop 6 16.086 75079680.0 2.405117270788913
fidelity/reno ccp_netlink drop 6 16.161 78929920.0 2.702258726899384
fidelity/reno ccp_netlink drop 6 16.237 72833706.66666667 2.673773987206823
fidelity/reno ccp_netlink drop 6 16.315 85667840.0 3.4365904365904365
fidelity/reno ccp_netlink drop 6 16.391 79250773.33333334 2.7684824902723735
fidelity/reno ccp_netlink drop 6 16.467 81496746.66666667 2.6865079365079363
fidelity/reno ccp_netlink drop 6 16.543 84224000.0 2.5067178502879077
fidelity/reno ccp_netlink drop 6 16.619 79892480.0 2.7120622568093387
fidelity/reno ccp_netlink drop 6 16.695 64170666.66666667 3.4696673189823874
fidelity/reno ccp_netlink drop 6 16.773 43154773.333333336 2.6134663341645887
fidelity/reno ccp_netlink drop 6 16.849 45079893.333333336 2.062962962962963
fidelity/reno ccp_netlink drop 6 16.928 40587946.66666667 1.7695035460992907
fidelity/reno ccp_netlink drop 6 17.008 26951680.0 1.9173228346456692
fidelity/reno ccp_netlink drop 6 17.086 25026560.0 1.4911242603550297
fidelity/reno ccp_netlink drop 6 17.161 28074666.666666668 1.7898089171974523
fidelity/reno ccp_netlink drop 6 17.241 28235093.333333336 1.4545454545454546
fidelity/reno ccp_netlink drop 6 17.323 28716373.333333336 1.4745762711864407
fidelity/reno ccp_netlink drop 6 17.401 29999786.666666668 1.6944444444444444
fidelity/reno ccp_netlink drop 6 17.48 32085333.333333336 1.872340425531915
fidelity/reno ccp_netlink drop 6 17.557 31924906.666666668 1.8507462686567164
fidelity/reno ccp_netlink drop 6 17.636 32406186.666666668 1.895
fidelity/reno ccp_netlink drop 6 17.713 36096000.0 1.5073891625615763
fidelity/reno ccp_netlink drop 6 17.791 38502400.0 2.0088495575221237
fidelity/reno ccp_netlink drop 6 17.874 35614720.0 1.7593360995850622
fidelity/reno ccp_netlink drop 6 17.95 37860693.333333336 2.0179372197309418
fidelity/reno ccp_netlink drop 6 18.032 42352640.0 2.0042194092827006
fidelity/reno ccp_netlink drop 6 18.108 38983680.0 1.8037735849056604
fidelity/reno ccp_netlink drop 6 18.184 43154773.333333336 2.0368852459016393
fidelity/reno ccp_netlink drop 6 18.26 42994346.66666667 1.5629629629629629
fidelity/reno ccp_netlink drop 6 18.336 41710933.333333336 1.5576208178438662
fidelity/reno ccp_netlink drop 6 18.415 48930133.333333336 2.164750957854406
fidelity/reno ccp_netlink drop 6 18.491 45882026.66666667 2.0359477124183005
fidelity/reno ccp_netlink drop 6 18.569 50855253.333333336 1.6202090592334495
fidelity/reno ccp_netlink drop 6 18.647 47005013.333333336 2.3270440251572326
fidelity/reno ccp_netlink drop 6 18.722 49892693.333333336 1.7925170068027212
fidelity/reno ccp_netlink drop 6 18.799 51336533.333333336 2.3689320388349513
fidelity/reno ccp_netlink drop 6 18.875 52619946.66666667 2.138888888888889
fidelity/reno ccp_netlink drop 6 18.951 55186773.333333336 1.8875379939209727
fidelity/reno ccp_netlink drop 6 19.027 52138666.66666667 2.117824773413897
fidelity/reno ccp_netlink drop 6 19.105 62245546.66666667 2.0352941176470587
fidelity/reno ccp_netlink drop 6 19.184 57593173.333333336 2.051413881748072
fidelity/reno ccp_netlink drop 6 19.262 58395306.66666667 2.2444444444444445
fidelity/reno ccp_netlink drop 6 19.341 64812373.333333336 2.202739726027397
fidelity/reno ccp_netlink drop 6 19.419 56791040.0 2.238213399503722
fidelity/reno ccp_netlink drop 6 19.495 64812373.333333336 2.156862745098039
fidelity/reno ccp_netlink drop 6 19.571 64812373.333333336 2.345679012345679
fidelity/reno ccp_netlink drop 6 19.647 64812373.333333336 1.891358024691358
fidelity/reno ccp_netlink drop 6 19.724 69304320.0 2.091358024691358
fidelity/reno ccp_netlink drop 6 19.8 67539626.66666667 1.9368932038834952
fidelity/reno ccp_netlink drop 6 19.876 64812373.333333336 2.435960591133005
fidelity/reno ccp_netlink drop 6 19.952 67539626.66666667 2.575178997613365
fidelity/reno ccp_netlink drop 6 20.03 67700053.33333334 3.0112359550561796
fidelity/reno ccp_netlink drop 6 20.106 73956693.33333334 2.560493827160494
fidelity/reno ccp_netlink drop 6 20.183 71710720.0 2.45625
fidelity/reno ccp_netlink drop 6 20.26 72512853.33333334 2.758782201405152
fidelity/reno ccp_netlink drop 6 20.336 75400533.33333334 2.548523206751055
fidelity/reno ccp_netlink drop 6 20.412 77967360.0 2.3333333333333335
fidelity/reno ccp_netlink drop 6 20.491 48769706.66666667 2.6624472573839664
fidelity/reno ccp_netlink drop 6 20.57 42192213.333333336 2.330188679245283
fidelity/reno ccp_netlink drop 6 20.646 43154773.333333336 1.5984848484848484
fidelity/reno ccp_netlink drop 6 20.727 44759040.0 1.9814814814814814
fidelity/reno ccp_netlink drop 6 20.803 41550506.66666667 1.5935251798561152
fidelity/reno ccp_netlink drop 6 20.879 42833920.0 2.25
fidelity/reno ccp_netlink drop 6 20.961 28074666.666666668 1.5851851851851853
