Algorithm Impl Scenario Iteration TimeBin Throughput Delay
fidelity/reno ccp_netlink cell 0 21.83 21176320.0 32.07826086956522
fidelity/reno ccp_netlink cell 0 21.919 17005226.666666668 19.880733944954127
fidelity/reno ccp_netlink cell 0 21.997 12352853.333333334 22.733333333333334
fidelity/reno ccp_netlink cell 0 22.076 15721813.333333334 31.413793103448278
fidelity/reno ccp_netlink cell 0 22.154 11711146.666666668 25.083333333333332
fidelity/reno ccp_netlink cell 0 22.231 10106880.0 37.525
fidelity/reno ccp_netlink cell 0 22.31 11871573.333333334 47.56923076923077
fidelity/reno ccp_netlink cell 0 22.385 9786026.666666668 52.333333333333336
fidelity/reno ccp_netlink cell 0 22.467 13154986.666666668 54.42857142857143
fidelity/reno ccp_netlink cell 0 22.551 12032000.0 40.61842105263158
fidelity/reno ccp_netlink cell 0 22.637 15400960.0 47.529411764705884
fidelity/reno ccp_netlink cell 0 22.714 6577493.333333334 41.25
fidelity/reno ccp_netlink cell 0 22.789 9946453.333333334 66.13207547169812
fidelity/reno ccp_netlink cell 0 22.867 13796693.333333334 67.95833333333333
fidelity/reno ccp_netlink cell 0 22.978 18449066.666666668 47.848214285714285
fidelity/reno ccp_netlink cell 0 23.058 12513280.0 38.4
fidelity/reno ccp_netlink cell 0 23.145 10909013.333333334 58.717948717948715
fidelity/reno ccp_netlink cell 0 23.232 15080106.666666668 49.27
fidelity/reno ccp_netlink cell 0 23.318 14759253.333333334 49.93975903614458
fidelity/reno ccp_netlink cell 0 23.398 12673706.666666668 49.81818181818182
fidelity/reno ccp_netlink cell 0 23.477 13154986.666666668 52.04651162790697
fidelity/reno ccp_netlink cell 0 23.558 9625600.0 54.54545454545455
fidelity/reno ccp_netlink cell 0 23.636 10588160.0 80.75384615384615
fidelity/reno ccp_netlink cell 0 23.716 10588160.0 71.2089552238806
fidelity/reno ccp_netlink cell 0 23.795 9465173.333333334 71.96825396825396
fidelity/reno ccp_netlink cell 0 23.873 8823466.666666668 85.63636363636364
fidelity/reno ccp_netlink cell 0 23.961 9144320.0 96.56666666666666
fidelity/reno ccp_netlink cell 0 24.037 10427733.333333334 98.32727272727273
fidelity/reno ccp_netlink cell 0 24.115 9304746.666666668 84.87142857142857
fidelity/reno ccp_netlink cell 0 24.217 12834133.333333334 81.0125
fidelity/reno ccp_netlink cell 0 24.298 8021333.333333334 88.98039215686275
fidelity/reno ccp_netlink cell 0 24.373 10267306.666666668 100.15517241379311
fidelity/reno ccp_netlink cell 0 24.482 14759253.333333334 86.55913978494624
fidelity/reno ccp_netlink cell 0 24.562 14438400.0 66.02739726027397
